FechaHora,Latitud,Longitud,Altitud,Orientacion,SatelitesVisibles,Humedad,Temperatura,Presion,CO2,TVOC,PPM_GLP,PPM_CO,PM2_5,PM10
24/05/2021 12:08:30,40.3241650,-3.8765564,647.480,25.52,10,43.42,18.01,946.98,2004.00,756.00,1.60,1.56,7.24,7.91
24/05/2021 12:08:40,40.3241580,-3.8765593,648.920,25.48,10,43.41,18.01,946.97,1795.00,444.00,1.67,0.78,7.25,7.92
24/05/2021 12:08:50,40.3241540,-3.8765604,650.150,25.45,10,42.94,18.06,946.98,1846.00,509.00,1.60,1.35,7.25,7.92
24/05/2021 12:09:00,40.3241580,-3.8765604,651.580,25.45,10,43.14,18.18,946.99,981.00,88.00,1.39,0.78,7.25,7.92
24/05/2021 12:09:10,40.3241620,-3.8765588,652.610,25.48,10,42.55,18.19,946.94,1338.00,142.00,1.46,0.78,7.25,7.92
24/05/2021 12:09:20,40.3241690,-3.8765664,654.490,25.46,10,42.40,18.23,946.95,1131.00,111.00,1.46,1.15,7.25,7.92
24/05/2021 12:09:30,40.3241690,-3.8765676,656.090,25.47,9,42.28,18.24,946.91,1235.00,127.00,1.74,0.45,7.24,7.92
24/05/2021 12:09:40,40.3241620,-3.8765633,656.370,25.46,9,42.58,18.10,946.92,1852.00,519.00,1.46,0.45,7.25,7.91
24/05/2021 12:09:50,40.3241620,-3.8765552,656.690,25.48,9,42.74,18.15,946.94,1754.00,395.00,1.39,0.61,7.25,7.92
24/05/2021 12:10:00,40.3241580,-3.8765457,655.150,25.49,10,42.74,18.26,946.95,1759.00,402.00,1.39,0.45,7.24,7.91
24/05/2021 12:10:10,40.3241500,-3.8765311,654.020,25.51,10,43.11,18.24,946.95,1767.00,411.00,1.39,0.78,7.24,7.91
24/05/2021 12:10:20,40.3241420,-3.8765264,653.100,25.45,10,44.04,18.18,946.98,1009.00,92.00,1.46,1.15,7.24,7.91
24/05/2021 12:10:30,40.3241420,-3.8765340,651.760,25.42,10,43.74,18.47,946.97,1352.00,145.00,1.46,0.78,7.24,7.91
24/05/2021 12:10:40,40.3241420,-3.8765392,652.340,25.44,11,43.58,18.77,946.93,1131.00,111.00,1.74,0.78,7.24,7.91
24/05/2021 12:10:50,40.3241500,-3.8765488,653.580,25.48,10,43.29,18.90,946.95,1038.00,97.00,1.74,0.61,7.24,7.91
24/05/2021 12:11:00,40.3241460,-3.8765569,654.980,25.51,10,42.98,19.05,946.93,1506.00,176.00,1.32,0.78,7.24,7.91
24/05/2021 12:11:10,40.3241420,-3.8765624,655.790,25.50,10,42.70,19.14,946.93,1618.00,262.00,1.32,0.61,7.24,7.91
24/05/2021 12:11:20,40.3241500,-3.8765583,656.850,25.47,11,42.51,19.09,946.96,1721.00,359.00,1.46,0.30,7.24,7.91
24/05/2021 12:11:30,40.3241420,-3.8765564,655.850,25.41,10,42.70,19.13,946.93,2224.00,1197.00,1.60,0.61,7.24,7.91
24/05/2021 12:11:40,40.3241420,-3.8765528,656.200,25.43,10,42.54,19.45,946.92,2004.00,756.00,1.60,0.96,7.24,7.91
24/05/2021 12:11:50,40.3241390,-3.8765476,654.320,25.50,10,40.80,19.14,946.97,1935.00,641.00,1.60,0.61,7.24,7.91
24/05/2021 12:12:00,40.3241420,-3.8765459,652.770,25.51,11,41.60,19.01,946.91,1846.00,509.00,1.32,0.78,7.24,7.91
24/05/2021 12:12:10,40.3241420,-3.8765476,651.990,25.48,10,41.27,18.87,946.91,1860.00,529.00,1.39,0.96,7.24,7.91
24/05/2021 12:12:20,40.3241580,-3.8765488,654.360,25.45,9,41.35,18.72,946.93,863.00,70.00,1.46,0.61,7.24,7.91
24/05/2021 12:12:30,40.3241650,-3.8765459,656.150,25.43,10,41.48,18.72,947.01,1181.00,118.00,1.53,0.61,7.24,7.91
24/05/2021 12:12:40,40.3241620,-3.8765459,657.340,25.42,10,41.91,18.96,947.00,959.00,85.00,1.46,0.30,7.24,7.91
24/05/2021 12:12:50,40.3241540,-3.8765445,658.200,25.47,10,41.28,19.04,946.94,959.00,85.00,1.46,1.56,7.24,7.91
24/05/2021 12:13:00,40.3241500,-3.8765440,659.500,25.50,11,40.91,18.94,946.93,1741.00,381.00,1.46,0.61,7.24,7.91
24/05/2021 12:13:10,40.3241500,-3.8765409,657.850,25.52,11,41.17,19.07,946.96,1774.00,418.00,1.60,1.35,7.24,7.91
24/05/2021 12:13:20,40.3241580,-3.8765409,657.400,25.52,10,41.38,19.15,946.98,1810.00,461.00,1.19,1.15,7.24,7.91
24/05/2021 12:13:30,40.3241500,-3.8765392,656.100,25.52,10,41.26,19.25,946.94,1867.00,540.00,1.46,0.96,7.24,7.91
24/05/2021 12:13:40,40.3241420,-3.8765388,655.180,25.54,10,41.12,19.30,946.92,1441.00,158.00,1.46,0.96,7.24,7.91
24/05/2021 12:13:50,40.3241500,-3.8765411,655.810,25.61,10,40.82,19.23,946.91,905.00,76.00,1.19,0.61,7.24,7.91
